question,contexts,answer,predicted_answer,doc_mrr_evaluator,faithfulness,sas_evaluator,precision,recall,f1
What is the altitude operating limit for these models?,"[Document(id=c45c974940e09dd319d236b3815dd07ae48eda4b14ed4c6691da2d155536f566, content: 'Physical Specifications

Physical Specifications
SW 2524 120/240 SW 4024 120/240 SW 4048 120/240 LxW...')]","['6,562 ft. (2,000 m)']","6,502 ft. (or 18-digit model number: Operating altitude limit - 3 digits after the decimal point)",1.0,0.0,0.554963231086731,tensor(0.8251),tensor(0.8394),tensor(0.8322)
What are the strategies and recommendations for early notification and coordination in Texas?,"[Document(id=9f11121785731f4cddfa738f258b1af1c12be6c3a2f8c5ce94df3f5f5f3101cd, content: 'EARLY NOTIFICATION AND COORDINATION

Strategies and recommendations for implementation include the f...')]","['Implement and maintain the geodatabase of energy developments in Texas', 'Implement interagency cooperation agreements with other agencies', 'Improve communication and coordination with energy developers', 'Implement additional proactive mechanisms to learn about energy developments', 'Work with TxDPS to improve traffic safety and protect the transportation infrastructure']","1. Implement and maintain the geodatabase of energy developments, 2-4: Interagency cooperation agreements with other agencies; improved communication & coordination w/energy developers ; additional proactive mechanisms for learning about projects.,  5&6 Work jointly TxDPS on traffic safety protection infrastructure implementation maintenance plan including a team led by two individuals (e.g.: Technology Services Division, Maintenance Div) to ensure the geodatabase is up-to date and sustainable long term",1.0,0.0,0.7440978288650513,tensor(0.8606),tensor(0.9028),tensor(0.8812)
What measures have been taken to improve security at nuclear power plants since 9/11?,"[Document(id=4a2898531fc133b3838e33341136891bb2e144646b4da28f12d538d6653fa52a, content: '‘The Future of Nuclear Power in the United States

February 2012

tance to assaults and accidents. A...')]","['The Design Basis Threat has been increased', 'force on force exercises by the NRC are now being done every three years instead of every eight years']","1. The Design Basis Threat has been increased, 2. Force on force exercises by the NRC are now done every three years (previously eight).
    ",1.0,0.0,0.8769220113754272,tensor(0.9480),tensor(0.9489),tensor(0.9484)
In which county are the Greenmount Road projects located?,"[Document(id=f95bc20f333ffa6abfc9a89b3ea3781531344bed1d4dcb0f0758f0239aa7bce6, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 8

State Highways
Route / Street...')]",['St. Clair'],"2
    ",0.0,0.0,0.09052012860774994,tensor(0.8730),tensor(0.8205),tensor(0.8459)
What does the activity coefficient represent for a species in solution?,"[Document(id=bbfbb04620381fb11d55ef127b72b21cfbb4b361b581049a22aae951881c6e30, content: '13.3. Simplifications: Raoult’s Law, Modified Raoult’s Law, and Henry’s Law

to) 1 aa)

Constant T, ...')]","['the ratio of its actual fugacity to the value given by the Lewis/Randall rule at the same T, P, and composition']"," Ratio of the actual fugacity to that given by Lewis/Randall rule at same T, P and composition.",1.0,1.0,0.7881333231925964,tensor(0.9436),tensor(0.9271),tensor(0.9353)
How is China's energy intensity expected to change between 2012 and 2040 for the chemical industry?,"[Document(id=9b02dee880bd3a51f099f1c8f2d5e1f86e52607b05bedd9c88be3eba0fa62445, content: 'times higher in the mid-1990s. That progress was interrupted from 2000 to 2005, however, when aggres...')]","['not expected to be significant', 'overall intensity improvement at only 15%']","15% improvement
    ",1.0,0.0,0.5711185932159424,tensor(0.9036),tensor(0.8182),tensor(0.8588)
What is the cooling system used in the roof of the building?,"[Document(id=89003deede528f042728ba0802dac4a63ad88823392f29555611931fb2072706, content: 'Bldg. 968 Fuel System Maintenance Dock

e Building structured like:

e Bay dimension: ~160’x120’

e ...')]","[""Eight evaporative coolers in the roof -4' cube (18,000-20,000 CFM)""]","8 evaporative coolers
    ",1.0,0.0,0.67899489402771,tensor(0.9318),tensor(0.8083),tensor(0.8657)
What are the different ways AC Support behaves depending on the equipment installed with the Conext SW?,"[Document(id=bef5ada59a3bd8b3eeb7eadc21456fdda4c6a1d765b06aecc09417ab49c0b89d, content: 'Introduction

Conext SW to support local loads by converting excess power from external DC sources c...')]","['SOC - Xanbus-enabled Conext Battery Monitor is installed', 'Enhanced - Xanbus-enabled MPPT solar charge controller is installed', 'Regular - neither Xanbus-enabled battery monitor nor MPPT solar charge controller is installed']","1. SOC, 2 e Enhanced (Xanbus-enabled MPPT solar charge controller), and  3 Regular
    ",1.0,0.0,0.7347434759140015,tensor(0.8470),tensor(0.8483),tensor(0.8477)
What could cause the 'Transformer Temp unreadable' fault?,"[Document(id=32b349b2ebae2805a4b86afd79a4ba5d9af2e457d11a24a20483da743b27f7f3, content: 'Troubleshooting

Table 5-3 Fault Detection Messages
Code Message Type Cause Solution Fo7 Watchdog er...')]",['Temperature sensor is damaged'], Damaged sensor. Solution: Replace the unreadable temperature senor (F73).,1.0,0.0,0.8012112379074097,tensor(0.8552),tensor(0.8778),tensor(0.8664)
What are some examples of microgrid controller research and development?,"[Document(id=904a7c1d64ed38efc0b6f6fa5bce53fa916fb6daebba74cd56a3db3578b4ca3d, content: 'Office of Electricity TRAC Program - Solid State Power Substation Technology Roadmap

system. Intero...')]","['CERTS microgrid controller using plug-and-play and peer-to-peer concepts', 'CSEISMIC microgrid controller with advanced functions and electric power system interaction', 'VOLTTRON open-source software platform for load and energy resource coordination within buildings']","1) CERTS’ microgrid controller, 2), TheCSEISMIC®micro- gridcontroller , and3 ) VOLTTRON.
    ",1.0,0.0,0.6842323541641235,tensor(0.8678),tensor(0.8515),tensor(0.8596)
What are some recent advances in HVDC system controllers?,"[Document(id=904a7c1d64ed38efc0b6f6fa5bce53fa916fb6daebba74cd56a3db3578b4ca3d, content: 'Office of Electricity TRAC Program - Solid State Power Substation Technology Roadmap

system. Intero...')]","['providing frequency response and voltage support', 'plug-and-play functionality to lower installation costs', 'smart functionality to provide grid support', 'intelligent controllers to optimize battery charging/discharging']"," New controllers and methods are being developed for HVDC systems that enable grid support functions, such as providing frequency response.
    ",1.0,0.0,0.4621957540512085,tensor(0.8832),tensor(0.8429),tensor(0.8626)
How can the 'Dead Battery Detected' error be resolved?,"[Document(id=32b349b2ebae2805a4b86afd79a4ba5d9af2e457d11a24a20483da743b27f7f3, content: 'Troubleshooting

Table 5-3 Fault Detection Messages
Code Message Type Cause Solution Fo7 Watchdog er...')]","['Both Line 1 and Line 2 must qualify to charge the battery', 'Recharge the battery with an external charging device', 'If the error persists, then the battery may be defective', 'Replace the battery']"," Recharge the battery with an allowable charging external device. If error persists, then replace batterey",1.0,0.0,0.7841713428497314,tensor(0.9050),tensor(0.8651),tensor(0.8846)
What types of communication expenses are listed on Schedule E?,"[Document(id=5e2ca319ccb581167f7e2d97163909573cd36e8fe9131987d30eb82f09b96890, content: 'SCHEDULE E - COMMUNICATION EXPENSES

PURPOSE: 1° report the costs of the preparation and distributio...')]","['Printed Materials', 'Postage', 'Film, Slides, Video, Audio', 'TV - Network', 'TV - Cable', 'Radio', 'Other Broadcast Medium', 'Internet', 'Telephone, Facsimile', 'Pro Rata Overhead Costs of Specific Events Over $100', 'Other']","1° costs of preparing and distributing printed materials, 2º postage expenses.
    3-9: film/slides video audio TV (both network & cable), radio broadcasts other types such as internet or telephone fax etc., rata overhead for specific events over $100",1.0,1.0,0.7345230579376221,tensor(0.8441),tensor(0.8454),tensor(0.8447)
What are some challenges mentioned regarding the large-scale implementation of electric vehicles?,"[Document(id=ec81ed65b7cf4b13689c66a57860aeebafa011ed4df018619060a59b216a26ef, content: 'The automotive industry has stated that lead-acid batteries will still be used for 12V auxiliary pow...')]","['issues relating to charging infrastructure', 'potential logistical, economic and physical impacts of massive multiple vehicle charging on utility supply']","1) Charging infrastructure, 2-3 Logistical impacts of massive multiple vehicle charging on utility supply through the grid.",1.0,0.0,0.8268908262252808,tensor(0.9084),tensor(0.9043),tensor(0.9063)
What is one of the reasons mentioned for the United States to be concerned about the security of its energy supply according to the passage?,"[Document(id=226609fa438d8eee2d360ed3e855938f22750e84ddd58392655b9c151b815cd0, content: '|

|

Chapter 1 Synopsis and Executive Summary

Synopsis

Scope: FN comprehensive assessment of enha...')]","['growth in demand, as a result of an increasing U.S. population, along with increased electrification of our society']"," Fukushima raised concerns about existing U.S reactors, particularly those of the same design as Japanese ones (of which there are 23 in US).",0.0,0.0,0.3152192533016205,tensor(0.8577),tensor(0.8586),tensor(0.8582)
What are some key goals and requirements related to renewable energy integration in California?,"[Document(id=0ae11597a5dbe008198870d8bdaf6aa3b59846549f8a033d42579c7ca8f56dd9, content: '1 Introduction

1.1 Solar PV Integration Challenges

Although utility-scale solar photovoltaic (PV) ...')]","['California state legislature passed Senate Bill 350 requiring utilities to produce 50% of electricity sales from renewable sources by 2030', ""Senate Bill 100 increased the RPS to 60% by 2030 and required all the state's electricity to come from carbon-free resources by 2045"", 'California operators will need to find additional ways to balance generation and load to manage the variability of increased renewable generation']","50% RPS by 2o3O, increased to  6oo%; carbon-free resources only after yyyy; energy storage for reducing PV curtailment and managing variability.",1.0,0.0,0.4144335091114044,tensor(0.8365),tensor(0.8295),tensor(0.8330)
Which country is Leszek Twardy's organization located in?,"[Document(id=bfad6e9945055bd7bd4a441dfb728bcace91bcb56ca5e82f8c2d52963886dcad, content: 'Tamari, A. Todorov, T. Twardy, L. Urbancic, A. Viadescu, A. Ministry of Energy 216, Jaffa Street P.O...')]",['Poland']," Israel
    ",1.0,0.0,0.3782893419265747,tensor(0.8646),tensor(0.7853),tensor(0.8230)
How is the Authority addressing concerns related to the San Francisco to San Jose environmental document?,"[Document(id=360753a8ab07b43a4f99cefbb4ace83625aaf97b8176fcd3d27154c9f30cb416, content: 'CHAPTER 5: MANAGEMENT OF KEY ISSUES

CURRENT ENVIRONMENTAL LITIGATION

A program of this nature will...')]","['worked consistently with the City of Brisbane', 'from the inception to its completion to address concerns', 'considers the City of Brisbane to be a critical partner']"," The Authority is confident that the San Francisco toSan Jose environmental document meets and exceeds legal standards. It has worked consistently with each of its critics (Cityof Brisbane, City 0f Millbrae) from inception until completion; considers them as critical partners for project succession while also expecting prevail against litigation filed by these entities..
    ",1.0,0.0,0.35555368661880493,tensor(0.8405),tensor(0.8837),tensor(0.8616)
What is the formula given for the Green's function describing the evolution of an instantaneous point injection of tracer?,"[Document(id=8a2fc223ca4e76fac52132c00a08bb9266345924610726606d6f33e6e73ce593, content: 'For a two-dimensional crack (a crack whose parameters are independent of the spanwise coordinate and...')]","['G(x, t) = 1/√(4πDmt) exp(−((x − vt)^2)/(4Dmt))']","1 (x - vt)? ' A-20 JixDnk(Adat) e^(-a|z|^4 t), where z is the position vector.",1.0,0.0,0.5409737229347229,tensor(0.8480),tensor(0.8633),tensor(0.8556)
What steps can be taken if a biomass project appears viable after evaluation?,"[Document(id=bcef0162538ea6d048b8dcae1a48b948c4175a61e00a11e04045a1bc0b00a0f2, content: 'COMMUNITY BIOMASS ROADMAP

To access this document, go to www.nhrcd.net

> Transition

from Evaluate...')]","['Assess whether the project will help achieve energy-related goals', 'Enter information already collected into Community Goals Summary Worksheets to identify which goals the project is likely to achieve', 'Learn more about how to move the project forward by going to the Next Steps section']","1. If the project helps achieve community energy goals, move forward with learning more about it (Go to Community Goals or P Next Steps).
    OR 2a) Assess other facilities/districts in your com- munity if this specific one is not viable but you are still interested(Enter information into worksheets for different project evaluation.).   -OR  2b.) Collect info about a new facility to evaluate.",1.0,0.0,0.8412194848060608,tensor(0.8373),tensor(0.8885),tensor(0.8621)
Why is the $5/Dth noncompliance charge for operational flow orders not considered productive or beneficial?,"[Document(id=9547d652084858f10b5681a9b81137f1662fd75fc6c14451b280bb84e3668a29, content: 'wi

SHOULD OFO RULES BE CONSISTENT STATEWIDE?

> Current PG&E’s OFO rules appear to be working effec...')]","['The gas system must be operated within safe maximum and minimum pressures', 'PG&E Gas Operations has zero control over the supplies nominated into the system', 'therefore, there must be sufficient economic signals for supplies to balance demands']"," The noncompliance charge is not considered productive or beneficial because it does not encourage efficient operation, but instead acts as a penalty for deviations from the required standards.",0.0,0.0,0.17088401317596436,tensor(0.8467),tensor(0.8255),tensor(0.8360)
What are some challenges faced in the integration of solar photovoltaic (PV) power plants into the electric power grid?,"[Document(id=0ae11597a5dbe008198870d8bdaf6aa3b59846549f8a033d42579c7ca8f56dd9, content: '1 Introduction

1.1 Solar PV Integration Challenges

Although utility-scale solar photovoltaic (PV) ...')]","['variability across timescales', 'forecast uncertainty of solar energy resource', 'impacts on distribution and transmission systems', 'limiting PV installations or assigning PV integration costs', 'curtailment due to overgeneration and other constraints']","1) Variability across timescales and forecast uncertainty of the solar energy resource can impact grid reliabilitly.
        2a: Increasing PV penetrations could potentially cause utilities to limit installtions or assign costs in least-cost portfolio consideration, due to impacts on both distribution & transmission systems that leadseverelyto curtailment and other constraints for large scale deployment of solar energy sources (PVS). 3) There is a lackof publiclyavailabletestinganddemonstration resultsforbothenergy storage& PVtechnologiesoperating with the common system-level control objectives at larg",1.0,0.75,0.6833644509315491,tensor(0.8204),tensor(0.8779),tensor(0.8482)
"What is the estimated cost for the intersection reconstruction project at Main St in Spaulding, Sangamon County?","[Document(id=472d8e179c2fa0e51695495084c43bc337b1c198dcaa180157a381f98b82fddb, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 6

State Highways
Route / Street...')]","['$3,300,000']","3,075,612",1.0,0.0,0.09146421402692795,tensor(0.8690),tensor(0.8443),tensor(0.8565)
How is the drilling cost index calculated?,"[Document(id=24aed02d47c949abb8a2b0a1536fe0240f84447e77fbfda62e3863cef59aca04, content: '6-16

Chapter 6 Drilling Technology and Costs

600 MITDD Drilling Cost Index|{ Depth Intervals (Feet...')]","['The graph indicates that the MITDD (Minerals Management Service Technical Data) drilling cost index is calculated and adjusted using the GDP deflator index, with 1977 set as the base year 100.']","50: Unadjusted for Inflation —e 125o-49oo; === 7,3k+— etc.
        Adjustment made using GDP Deflator index (years from '86 to'0').",1.0,0.0,0.3793080151081085,tensor(0.7887),tensor(0.8219),tensor(0.8050)
What is the recommended approach for implementing shared streets with cars?,"[Document(id=8f05e9dbec38c32fe7df35b52c37a8fb552f042ff9e5a4537ac30e1c0ea4f943, content: 'Response

Thank you for your review of the 2050 RTP
You said it yourself. People only bike or walk i...')]","['shared streets with cars should be a last stage development', 'after physical protection for bikes', 'after reaching critical volume of cyclists and pedestrians']","1. Implement a physically protected bike lane first, reach critical volume of people cycling
      2Achieve normalization and then make the whole street into shared streets as guests",1.0,0.0,0.6631881594657898,tensor(0.8439),tensor(0.8626),tensor(0.8532)
Which region has the highest load growth rate from 2020 to 2026?,"[Document(id=a648b7309f83c351dbbd305d7495b6f442d84afc1eac9dd31bd8a5dcde477c8d, content: 'Western Interconnection BPS Dynamics

woodmac.com

Load growth will increase power generation needs ...')]","['Southwest', '1.5% per year']"," Southwest
    ",1.0,0.0,0.5670409202575684,tensor(0.8225),tensor(0.7802),tensor(0.8008)
What caused the price of wholesale electricity to significantly increase in 2017 and 2018 at SoCal Citygate?,"[Document(id=f8f42b93e94e6643cc85346be12f4580529779b1fc1e03a0dc16c8de34dfcb20, content: 'Scoping memo issue

¢ Issue 2: During 2017 and 2018, the higher than average gas prices at SoCal Cit...')]",['the higher than average gas prices']," Higher than average gas prices
    ",1.0,1.0,0.7149887084960938,tensor(0.9483),tensor(0.8923),tensor(0.9195)
What factors contribute to the projected annual change in U.S. natural gas plant liquids production?,"[Document(id=dd0fa9851fb054261e02e63fa2eb7793fd708b638dd7bf7255475d96f4b36e91, content: 'U.S. diesel and crude oil prices

Components of annual diesel

dollars per gallon 5.00 monthly retai...')]","['The components shown are net change, natural gas plant liquids gross refinery output, and net butane/isobutane/isobutylene']","0.3 million barrels per day (mbd) increase in 2016, followed by a decrease to:
    -  4 mbd forecast for year-over change of consumption from January–May 7; and decreases through the rest until reaching an annual average near zero at end period",0.0,0.0,0.17884936928749084,tensor(0.7800),tensor(0.7810),tensor(0.7805)
How can energy storage play a role in enabling cost-effective integration of PV generation?,"[Document(id=0ae11597a5dbe008198870d8bdaf6aa3b59846549f8a033d42579c7ca8f56dd9, content: '1 Introduction

1.1 Solar PV Integration Challenges

Although utility-scale solar photovoltaic (PV) ...')]","['enhance system flexibility and reliability', 'reduce needs for spinning reserves by conventional power plants', 'balance generation and load to manage variability of increased renewable generation']"," By keeping PV curtailment to acceptable levels.
    ",1.0,0.0,0.48550811409950256,tensor(0.8565),tensor(0.8155),tensor(0.8355)
What is the significance of the μ = 0 region in the inversion curves?,"[Document(id=f0ebe6bfe437f885b0e686f9f41e3b9d09e50a8240ad1c6ae27c8f4617f21c59, content: '7.1. Duct Flow of Compressible Fluids

277

L L es 0 4 8 12 P,

Figure 7.2: Inversion curves for red...')]","['When (∂Z/∂T)p is zero, as for the ideal-gas state, then μ = 0', 'In the μ = 0 region, no temperature change accompanies throttling']",μ = 0 region separates the positive y from negative regions.,1.0,0.0,0.19834116101264954,tensor(0.8430),tensor(0.8127),tensor(0.8276)
What was the average commute time for workers in 2011?,"[Document(id=d43056853367dc1b5f164e8f3e1cfe548f21cc9dbc7381dd6637c1be5e115863, content: '8-22

A

The average commute time increased to 25.3 minutes in 2011. Two thirds of workers travel le...')]",['25.3 minutes'],25.3 minutes,1.0,1.0,0.7756967544555664,tensor(0.9485),tensor(0.8981),tensor(0.9226)
"How is the heat transferred in a mechanically reversible, constant-pressure process related to the constant-pressure heat capacity?","[Document(id=a7dbf7cce4a6594654c40ec365cd4e9a60ee2517fb679c475bba854800c49952, content: '2.8. Heat Capacity

independent of path, and may therefore be calculated by equations for a truly co...')]",['Q = ΔH = ∫(T2/T1) Cp dT (const P)']," Q = Cp * dT
    ",1.0,0.0,0.6437294483184814,tensor(0.9124),tensor(0.8497),tensor(0.8799)
What is the projected regional energy mix for electricity demand scenarios in 2010?,"[Document(id=7164100569fefe1eb629e75cbf3de912685f51211aa30ce446bc7be3e1b8d78b, content: 'The resulting level and structure of installed capacity for the different scenarios considered are r...')]","['hydro', 'nuclear', 'coal', 'gas']","50% oil-fired, 28 % coal plants and remaining from geothermal (16%) & hydroelectric sources(9)
    ",0.0,0.0,0.5455783009529114,tensor(0.8078),tensor(0.7923),tensor(0.8000)
What parking strategies are suggested for new residential development?,"[Document(id=6463f53542e1a4a8505a1de08df10315cbe2ddf004f4613ef8a543a3cdc20f6b, content: 'Parking strategies

Eliminate minimum and set low maximum parking levels (residential). Adopt develo...')]",['Adopt development code standards that do not require a minimum number of general-purpose parking spaces and set a low maximum number of general-purpose passenger vehicle parking spaces for new multifamily development'],"1) Eliminate minimum parking levels. 2) Set low maximum (three-quarters, one and a quarter spaces for smaller units).",1.0,1.0,0.6804568767547607,tensor(0.8619),tensor(0.8689),tensor(0.8654)
What happens to the voltage of a battery undergoing constant current discharge over time?,"[Document(id=fd8ed6b48c2a2ec2cb940547d7a9416f3ba5421d40957bf88b948fbbb9ad6d17, content: '14

AFPAM32-1186 1 AUGUST 1999

2.2.5.3.4. Electrical faults which can lead to fire or electrical sh...')]","['The voltage experiences an initial drop', 'the voltage gradually decreases', 'the voltage declines rapidly toward the end of discharge']", The voltage gradually decreases with time as the active materials and sulfuric acid are consumed in a chemical reaction.,1.0,0.0,0.5273221731185913,tensor(0.8736),tensor(0.8688),tensor(0.8712)
Which county is the reconstruction project on Pierce Lane located in?,"[Document(id=ce98d94581ea4531bfb4e50c8056e0b44d30889b2e1fd8a7c3843f889929af13, content: 'FY 2024-2027 Rebuild Illinois Highway Improvement Program

District 8

Local Highways
Route / Street...')]",['MADISON']," Madison
    ",1.0,0.0,0.8137736320495605,tensor(0.8620),tensor(0.7787),tensor(0.8182)
What are some characteristics of investors suitable for the Aggressive Growth asset mix?,"[Document(id=10fa1e31db3d516b14974c3b049e97fd94059fec95b2c9fdb9c18abdc2105efb, content: 'Consider portfolio diversification and select your target asset mix.

Portfolio diversification is t...')]","['Seek aggressive growth', 'Can tolerate wide fluctuations in market values, especially over the short term']","1. Seek significant capital growth
       2. Can tolerate wide returns and moderate to high volatility in market for price with some income values",1.0,0.0,0.664876401424408,tensor(0.8436),tensor(0.8866),tensor(0.8645)
What does the Authority do after the design work progresses in keeping with the Staged Project Delivery process?,"[Document(id=e32c906c60f70231b5fe78f990215a055de1dffc988a5e28e3273615b87f4ea9, content: 'CHAPTER 1: STEPS TO GETTING TRAINS RUNNING IN CALIFORNIA

What Is a Configuration Footprint?

Consis...')]",['Research and explore alternative construction delivery methods prior to the final design phase'],"1. Research and explore alternative construction delivery methods,
          2. Take options to the Board of Directors for decision-making on best fit constuction method per extension requirement",1.0,0.0,0.7405524253845215,tensor(0.8232),tensor(0.8989),tensor(0.8594)
