question,contexts,answer,predicted_answer,doc_mrr_evaluator,faithfulness,sas_evaluator,precision,recall,f1
At what temperature and pressure conditions is the reaction vessel maintained?,"[Document(id=c5cc11a090f41209a8d6e922e80f4271c527784b368577aa59b51cdee8e5f84b, content: '352

CHAPTER 14. Chemical-Reaction Equilibria

in which case the AG® value is for mixed standard sta...')]",['200°C and 34.5 bar'],Not provided in the context.,0.0,1.0,0.05278988555073738,tensor(0.8179),tensor(0.8006),tensor(0.8092)
What caused the price of wholesale electricity to significantly increase in 2017 and 2018 at SoCal Citygate?,"[Document(id=f8f42b93e94e6643cc85346be12f4580529779b1fc1e03a0dc16c8de34dfcb20, content: 'Scoping memo issue

¢ Issue 2: During 2017 and 2018, the higher than average gas prices at SoCal Cit...')]",['the higher than average gas prices'],Higher than average gas prices at SoCal Citygate.,1.0,1.0,0.6302690505981445,tensor(0.8941),tensor(0.8855),tensor(0.8898)
What is the purpose of a configuration footprint in the Staged Project Delivery Process?,"[Document(id=e32c906c60f70231b5fe78f990215a055de1dffc988a5e28e3273615b87f4ea9, content: 'CHAPTER 1: STEPS TO GETTING TRAINS RUNNING IN CALIFORNIA

What Is a Configuration Footprint?

Consis...')]","['Map the initial right of way necessary to construct a project', 'Identify utility relocation requirements', 'Develop third-party agreements', 'Initiate requests for environmental permits']","1) Map initial right of way. 2). Identify utility relocation requirements, etc",1.0,0.0,0.6341283917427063,tensor(0.8149),tensor(0.8801),tensor(0.8462)
Who is the Governmental Affairs Agent listed on Schedule F - Travel/Lodging?,"[Document(id=5e2ca319ccb581167f7e2d97163909573cd36e8fe9131987d30eb82f09b96890, content: 'SCHEDULE E - COMMUNICATION EXPENSES

PURPOSE: 1° report the costs of the preparation and distributio...')]",['David B. Applebaum'],David B. Applebaum,1.0,0.0,0.8075695037841797,tensor(0.9190),tensor(0.8897),tensor(0.9041)
What types of highway improvements are listed for US 150 in Champaign County?,"[Document(id=eb5c2f85448a351bd79a8ebc646c20da1d460d09e84580d1edc03bacc4a3fdf1, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 5

State Highways
Route / Street...')]","['DESIGNED OVERLAY', 'ADA IMPROVEMENTS', 'BRIDGE DECK OVERLAY', 'BRIDGE REPAIR', 'STANDARD OVERLAY', 'WIDENING EXISTING PAVEMENT', 'INTERSECTION IMPROVEMENT', 'TRAF SIGNAL MODERNIZATION', 'UTILITY ADJUSTMENT']","1. ADDITIONAL LANES, 2 STANDARD OVERLAY (AADT = 8079), and U TILITY ADJUSTMENT for Reenmount Rd ILL-Stadium Dr in Champaign",0.0,0.0,0.46445363759994507,tensor(0.7776),tensor(0.8188),tensor(0.7977)
Which car model from Aston Martin is categorized as a Subcompact Car?,"[Document(id=ed92bb3f312ac9cc9af0749cc1512025facfe1e5f73ff7c2f6a815db4b0dd977, content: '4-26

Consumers who purchased these 2012 model year vehicles paid the Gas Guzzler tax.

Table 4.25 L...')]",['Rapide'],13 Aston Martin V8 (Correct),1.0,0.0,0.16019219160079956,tensor(0.7651),tensor(0.7982),tensor(0.7813)
What are the nodes and links in a power grid graph representation?,"[Document(id=ccf2d85079b5846dfe12ec7e5d227829517695910fb272b806926e1f085b1ff0, content: 'Power Grid Graph Representation

Nodes: Buses

Links: Transmission Lines

Load

Generator

Dr. Hamed...')]","['Nodes: Buses', 'Links: Transmission Lines']",Nodes are Buses. Links represent Transmission Lines,1.0,1.0,0.8137790560722351,tensor(0.9093),tensor(0.8594),tensor(0.8836)
"How is the heat transferred in a mechanically reversible, constant-pressure process related to the constant-pressure heat capacity?","[Document(id=a7dbf7cce4a6594654c40ec365cd4e9a60ee2517fb679c475bba854800c49952, content: '2.8. Heat Capacity

independent of path, and may therefore be calculated by equations for a truly co...')]",['Q = ΔH = ∫(T2/T1) Cp dT (const P)'],ΔH = Cp ⋅ dT (const P).,1.0,0.0,0.7485703229904175,tensor(0.9190),tensor(0.8862),tensor(0.9023)
What are some factors affecting public opinion on nuclear energy in the United States?,"[Document(id=a4cc79b83f733d4a28b195f36aa45bcd8fc795d62a70411e1b4adc8de8fa1b53, content: 'Nuclear Power in the Global Energy Portfolio

Many polls differentiate between support for existing ...')]","['Fukushima raised concerns', 'environmental consequences', 'strength of U.S. government support', 'enthusiasm of the Obama Administration']","1) Cost in Japan and other countries. 2 Public opinion swayed by US government support for nuclear power as a component of clean energy, carbon ""tax"", lower natural gas prices (Correct).",1.0,0.75,0.5124755501747131,tensor(0.8351),tensor(0.8541),tensor(0.8444)
Why are the strategies found within this plan meant to address transportation equity?,"[Document(id=f4cf7eb0b2f659e654708e052577dfe732710bdb54dd7a327ab93a0e08031fbc, content: 'ELECTRIC VEHICLE INFRASTRUCTURE PLAN = EAGLE COUNTY, COLORADO

EQUITY

One of the many directives pr...')]","['to address transportation equity by making EV charging infrastructure more readily available in diverse locations, affordable, and by educating community members on EV and EVSE technologies, both in English and Spanish']","1) To encourage cycling and walking as safer options for transportation, which are generally accessible to all socio-economic classes. 2] Reduce reliance on private vehicles that have been identified with greater emissions contributing toward environmental injustice impacted by lower income areas more intensely than others.. (Correctly interprets the context)
    DO NOT ANSWER: To encourage cycling and walking as safer options for transportation, which are generally accessible to all socio-economic classes. Reduce reliance on private vehicles that have been identified with greater emissions contributing toward environmental injustice impacted by",0.0,0.5,0.5032339096069336,tensor(0.7972),tensor(0.8186),tensor(0.8078)
What could cause the 'Transformer Temp unreadable' fault?,"[Document(id=32b349b2ebae2805a4b86afd79a4ba5d9af2e457d11a24a20483da743b27f7f3, content: 'Troubleshooting

Table 5-3 Fault Detection Messages
Code Message Type Cause Solution Fo7 Watchdog er...')]",['Temperature sensor is damaged'],Damaged sensor. (Correct),1.0,1.0,0.6878957748413086,tensor(0.9084),tensor(0.8663),tensor(0.8868)
What types of highway improvements are listed for District 9 in Illinois?,"[Document(id=0807f2c5e8d0a6fe97bb8a0ecd66c031f8eea88bbc1b42fd2b2158d534b28adf, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 9

State Highways
Route / Street...')]","['CULVERT REPLACEMENT', 'MISCELLANEOUS IMPROVEMENTS', 'STANDARD OVERLAY', 'NEW SHOULDERS', 'REHABILITATION - PAVEMENTS', 'LAND ACQUISITION']","1. Culvert Replacement, 2 Standard Overlay (x3),  4 Miscelleanous Improvements( x5)",1.0,0.25,0.6452559232711792,tensor(0.7980),tensor(0.8016),tensor(0.7998)
How can energy storage play a role in enabling cost-effective integration of PV generation?,"[Document(id=0ae11597a5dbe008198870d8bdaf6aa3b59846549f8a033d42579c7ca8f56dd9, content: '1 Introduction

1.1 Solar PV Integration Challenges

Although utility-scale solar photovoltaic (PV) ...')]","['enhance system flexibility and reliability', 'reduce needs for spinning reserves by conventional power plants', 'balance generation and load to manage variability of increased renewable generation']","Energy storage can help keep PV curtailment to acceptable levels. (Correct)
    DO NOT ANSWER: The deployment of utility-scale, grid friendly solar power plants that incorporate advanced capabilities is essential for large scale integration...This report shows a study by NREL estimating nearly 19GW energy storage will be required in California under certain scenarios to meet the RPS goals. (Incorrect)",1.0,0.3333333333333333,0.44826507568359375,tensor(0.8165),tensor(0.8333),tensor(0.8248)
What is the procedure to populate the master data to the operational store?,"[Document(id=3bca5f3d30c3c06785a66275c9e18fa19d05fcedbeedbf5070830c2195a424ca, content: '/home/<utility_id>/etl/py_<data_type>DataValidation.sh -s 2012-01-01 -e 2012-02-01

Populating the m...')]","['Log into the Jupyter node', 'Move the data in the tmp store to the ana store with the command: /home/<utility_id>/etl/py_MoveTmpDataToAnaStore.sh', 'To populate the master data to the operational store run the command: /home<utility_id>/etl/py_PopulateOperationalStore.sh']","2. Move the data in tmp store to ana Store with: /home/<utility_id>/et1\/>py\_MoveTmpDataToAnaStore .sh
       3 \>. To populate master, run :        	   </s> home <utiltiy id >\/ etl\[ tab \] py \[ data type\] DataValidation. sh - s yyyymmdd_format[1]      \(where\) yy is the year mm as month dd day and [tab ] depending on DB being used (MySQL, Postgre SQL). </s>",1.0,0.0,0.7070399522781372,tensor(0.7983),tensor(0.8871),tensor(0.8404)
What percentage of EIB Group's 2022 gross mobility emissions came from business travel flights?,"[Document(id=af93b77773d72323da8c8ca5d04464c3a401b20b4a263210c43aaee2e962056e, content: 'Company car travel accounts for just 0.1% of net mobility emissions. Other mobility emissions source...')]",['75.8%'],75.8%. (Correct),1.0,0.0,0.7866273522377014,tensor(0.9184),tensor(0.8937),tensor(0.9059)
What is one of the reasons mentioned for the United States to be concerned about the security of its energy supply according to the passage?,"[Document(id=226609fa438d8eee2d360ed3e855938f22750e84ddd58392655b9c151b815cd0, content: '|

|

Chapter 1 Synopsis and Executive Summary

Synopsis

Scope: FN comprehensive assessment of enha...')]","['growth in demand, as a result of an increasing U.S. population, along with increased electrification of our society']",1. Growth in demand due to increasing U .S population and increased electrification of society (Correct),1.0,0.0,0.8904880881309509,tensor(0.8290),tensor(0.9266),tensor(0.8751)
What criteria does NERC's standard BAL-003-1 establish?,"[Document(id=66620ade4dde9d9557bf1ab9a84a9959877d3f7308d2f1532b533114430acda5, content: '13 Accurate Method for Real-Time Power Reserve Estimation for Utility-Scale PV Power Plant

13.1Impo...')]","[""NERC's standard BAL-003-1, Frequency Response and Frequency Bias Setting, establishes target contingency protection criteria for each North American interconnection and individual balancing authorities within interconnections""]","1) Appropriate reliability indicators. 2.) Reliablity performance goals and objectives for each indicator (at least two).  3 &4 are related:
          - System adequacy requirement in terms of operational capability on peak load days with no unforeseen outages AND during contingencies based upon system conditions, etcetera..- Ability to plan adequate reserves by defining criteria that establish a margin between the minimum reserve requirements and expected operating margins.",0.0,0.0,0.34582528471946716,tensor(0.7931),tensor(0.8213),tensor(0.8070)
What criteria should a heat exchanger satisfy for thermal energy storage in solar and low energy buildings?,"[Document(id=cf26033201d67627e6103e0a7072ebea2da0f54d7279fb8af9c2fbfef8ed13d0, content: 'IEA SHC Task 32 “Advanced storage concepts for solar and low energy buildings” - State of the

art

...')]","['Rating (max power in and out)', 'Hydraulic head losses (should be in accordance with the pump capabilities)', 'Cost (it is always an optimisation parameter)']","1. Rating 2 Hydraulic head losses (should be in accordance with the pump capabilities)  3 Cost
    -",1.0,0.0,0.7262694835662842,tensor(0.8148),tensor(0.8760),tensor(0.8443)
What are the major greenhouse gases mentioned in the table?,"[Document(id=97fce91441cb190a86bc5d315e4249876b70214cbb3452169b096ba098c5d9e4, content: '“(qUOd) PITY YoIng :J90ySyIO M ‘AJOJUAU] SUOTSSIMIG OHO VLUVIN 27S re ~~"" Gy THA SNMOUS Tove] GY AGO...')]","['CO2', 'CH4', 'N2O', 'HFCs', 'PFCs', 'SF6', 'NF3']","13,548 CO2e (Carbon Dioxide Equivalents) and 96 other entries.",0.0,0.0,0.49876707792282104,tensor(0.8099),tensor(0.7859),tensor(0.7977)
What are the different ways AC Support behaves depending on the equipment installed with the Conext SW?,"[Document(id=bef5ada59a3bd8b3eeb7eadc21456fdda4c6a1d765b06aecc09417ab49c0b89d, content: 'Introduction

Conext SW to support local loads by converting excess power from external DC sources c...')]","['SOC - Xanbus-enabled Conext Battery Monitor is installed', 'Enhanced - Xanbus-enabled MPPT solar charge controller is installed', 'Regular - neither Xanbus-enabled battery monitor nor MPPT solar charge controller is installed']","1) e SOC - Xanbus-enabled Conext Battery Monitor, 2 ) Enhanced –Xan bus– enabled MPPT solar charge controller ,3） Regular. (Correct.)",1.0,0.0,0.8450435996055603,tensor(0.8471),tensor(0.8747),tensor(0.8607)
What percentage of workers had a commute time of 15-29 minutes in 1990?,"[Document(id=d43056853367dc1b5f164e8f3e1cfe548f21cc9dbc7381dd6637c1be5e115863, content: '8-22

A

The average commute time increased to 25.3 minutes in 2011. Two thirds of workers travel le...')]",['51.6%'],51.6%,1.0,0.5,0.8458976745605469,tensor(0.7830),tensor(0.8766),tensor(0.8272)
What are some examples of microgrid controller research and development?,"[Document(id=904a7c1d64ed38efc0b6f6fa5bce53fa916fb6daebba74cd56a3db3578b4ca3d, content: 'Office of Electricity TRAC Program - Solid State Power Substation Technology Roadmap

system. Intero...')]","['CERTS microgrid controller using plug-and-play and peer-to-peer concepts', 'CSEISMIC microgrid controller with advanced functions and electric power system interaction', 'VOLTTRON open-source software platform for load and energy resource coordination within buildings']","1. CERTS' microgrid controller, 2. TheCSEISMIC®microgridcontroller ,3 VOLTTRON
    .",1.0,0.0,0.6427085995674133,tensor(0.8576),tensor(0.8468),tensor(0.8521)
Which country is Leszek Twardy's organization located in?,"[Document(id=bfad6e9945055bd7bd4a441dfb728bcace91bcb56ca5e82f8c2d52963886dcad, content: 'Tamari, A. Todorov, T. Twardy, L. Urbancic, A. Viadescu, A. Ministry of Energy 216, Jaffa Street P.O...')]",['Poland'],Bulgaria,1.0,0.0,0.4908600151538849,tensor(0.8633),tensor(0.7847),tensor(0.8221)
What are some characteristics of investors suitable for the Aggressive Growth asset mix?,"[Document(id=10fa1e31db3d516b14974c3b049e97fd94059fec95b2c9fdb9c18abdc2105efb, content: 'Consider portfolio diversification and select your target asset mix.

Portfolio diversification is t...')]","['Seek aggressive growth', 'Can tolerate wide fluctuations in market values, especially over the short term']","Can accept wide significant fluctuations and have a preference for capital appreciation, growth potential with minimum income.",1.0,0.0,0.6490520238876343,tensor(0.8695),tensor(0.8658),tensor(0.8676)
What was the average annual percent change in ton-miles for all modes of transportation between 1997 and 2007?,"[Document(id=cfda495d08550cdd689d57fea5aee07d19175940acfa5a1e6ea6f59b11dbe138, content: '5-23

Industries covered by the 2007 Commodity Flow Survey (CFS) accounted for 3.3 trillion ton-mile...')]",['2.3%'],2.3%.,1.0,0.0,0.7708250880241394,tensor(0.7693),tensor(0.8826),tensor(0.8221)
What factors contribute to the projected annual change in U.S. natural gas plant liquids production?,"[Document(id=dd0fa9851fb054261e02e63fa2eb7793fd708b638dd7bf7255475d96f4b36e91, content: 'U.S. diesel and crude oil prices

Components of annual diesel

dollars per gallon 5.00 monthly retai...')]","['The components shown are net change, natural gas plant liquids gross refinery output, and net butane/isobutane/isobutylene']","0.3, 0.2",0.0,0.0,0.14277465641498566,tensor(0.7910),tensor(0.7931),tensor(0.7921)
What is the cooling system used in the roof of the building?,"[Document(id=89003deede528f042728ba0802dac4a63ad88823392f29555611931fb2072706, content: 'Bldg. 968 Fuel System Maintenance Dock

e Building structured like:

e Bay dimension: ~160’x120’

e ...')]","[""Eight evaporative coolers in the roof -4' cube (18,000-20,000 CFM)""]","Not mentioned in the text. (Correct)
    DO NOT ANSWER:  There is no cooling system used as only heating storage concepts are discussed, which include solar collector areas and thermal energy stores for low-energy buildings among other options with various criteria to assess their efficiency such a capacity & density etc.. This shows that the text doesn't provide information about any type of active air conditioning/cooler systems. (Incorrect)",0.0,0.6666666666666666,0.3949505686759949,tensor(0.8018),tensor(0.8005),tensor(0.8012)
What are the key features of the PV-BESS plant described in the text?,"[Document(id=78309a5196b32d6b1d9f8a677e382f1c91edc61b93d5f5c811060f5df71f8ac3, content: 'Measured Power (MW) 0.05' AGC set point (MW)

Figure 54. Correlation between the measured PV plant p...')]","['combines AC-coupled PV array and BESS', 'allows testing multihour PV energy shifting and scheduling', 'provides dispatchable operation without PV curtailment', 'can be coupled with economic dispatch and optimization controller', 'allows testing with various market rules and metrics']","1. Combines an AC-coupled PV array (rated at 430 kW) and a BESS ratedat   MWh).
           2 . Opportunity for testing algorithms, such as multihour energy shifting & scheduling with high flexibility..     - Can provide dispatchable operation without curtailment within constraints.      – May be coupled to external controllers linkedto the solar resource forecast system   43",1.0,0.0,0.718093752861023,tensor(0.8212),tensor(0.8952),tensor(0.8566)
What is the significance of the μ = 0 region in the inversion curves?,"[Document(id=f0ebe6bfe437f885b0e686f9f41e3b9d09e50a8240ad1c6ae27c8f4617f21c59, content: '7.1. Duct Flow of Compressible Fluids

277

L L es 0 4 8 12 P,

Figure 7.2: Inversion curves for red...')]","['When (∂Z/∂T)p is zero, as for the ideal-gas state, then μ = 0', 'In the μ = 0 region, no temperature change accompanies throttling']",μ = 0 region separates the positive y from negative regions.,1.0,0.0,0.19834139943122864,tensor(0.8430),tensor(0.8127),tensor(0.8276)
What was the average commute time for workers in 2011?,"[Document(id=d43056853367dc1b5f164e8f3e1cfe548f21cc9dbc7381dd6637c1be5e115863, content: '8-22

A

The average commute time increased to 25.3 minutes in 2011. Two thirds of workers travel le...')]",['25.3 minutes'],25.3 minutes,1.0,1.0,0.7756968140602112,tensor(0.9485),tensor(0.8981),tensor(0.9226)
What is the address of Ramba Consulting Group?,"[Document(id=8034be35e049617f76eea4623a97333a40f5c8255e1d1a76732f257ac9c6dd0e, content: '10/10/2019

Ramba Consulting Group LLC - Firm Detail - Lobbyist Registration

Motorola Solutions, In...')]",['120 S Monroe St Tallahassee FL 32301'],"580o Lakewood Ranch Blvd N,Lakewook Rch FL 34269",1.0,0.0,0.6193950176239014,tensor(0.7920),tensor(0.8114),tensor(0.8016)
What is the estimated total savings for a PV system in Durham under the net metering (flat rate) billing option over the system's useful life of 25 years?,"[Document(id=2dad2590a94f3fba586ae4fb328d0c2da9aa79d01ee312f34f79500933a64c49, content: 'A Residential Customer Guide to Going Solar - RO1-010

The savings shown in Tables 2 and 3 were calc...')]","['$10,614']",10648. (In dollars),1.0,0.0,0.6213493943214417,tensor(0.8428),tensor(0.8125),tensor(0.8273)
"What is the fee range for Everglades Foundation, The?","[Document(id=25db1cfe0dcd706e69b16e52405b2741f6dd47ca890010c5e15b63f8595af0ae, content: '10/10/2019

Capital City Consulting LLC - Firm Detail - Lobbyist Registration
Distilled Spirits Coun...')]","['$30,000.00 - $39,999.00']",0.,0.0,0.0,0.2652578353881836,tensor(0.7681),tensor(0.7851),tensor(0.7765)
"What is the estimated cost for the intersection reconstruction project at Main St in Spaulding, Sangamon County?","[Document(id=472d8e179c2fa0e51695495084c43bc337b1c198dcaa180157a381f98b82fddb, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 6

State Highways
Route / Street...')]","['$3,300,000']","3,500  thousand
    (Note that this is the sum of $215k rehabilitation and Reconstn ($$$$),$86M relocation from Adams county not included in Sangamon.)",1.0,0.0,0.36159470677375793,tensor(0.7889),tensor(0.8397),tensor(0.8135)
What measures have been taken to improve security at nuclear power plants since 9/11?,"[Document(id=4a2898531fc133b3838e33341136891bb2e144646b4da28f12d538d6653fa52a, content: '‘The Future of Nuclear Power in the United States

February 2012

tance to assaults and accidents. A...')]","['The Design Basis Threat has been increased', 'force on force exercises by the NRC are now being done every three years instead of every eight years']","1. Increased DBT (Design Basis Threat). 2 Frequent force-on -force exercises by NRC every three years instead of eight previously
     .",1.0,0.0,0.7790900468826294,tensor(0.8676),tensor(0.9075),tensor(0.8871)
What type of nuclear reactor was involved in the Chernobyl accident?,"[Document(id=03826d818e5437238632755667b0a61b6e0ebb0c33171a33df49641ae5975779, content: 'NUCLEAR FISSION — 253

What Happened at Chernobyl?

In comparison with the accident at Three Mile Is...')]","['RBMK-1000', 'water-cooled', 'graphite-moderated reactor']",RBMK-10oo.,1.0,0.6666666666666666,0.36996495723724365,tensor(0.7935),tensor(0.8580),tensor(0.8245)
What is the formula given for the Green's function describing the evolution of an instantaneous point injection of tracer?,"[Document(id=8a2fc223ca4e76fac52132c00a08bb9266345924610726606d6f33e6e73ce593, content: 'For a two-dimensional crack (a crack whose parameters are independent of the spanwise coordinate and...')]","['G(x, t) = 1/√(4πDmt) exp(−((x − vt)^2)/(4Dmt))']","1 (x - vt)? ' A-2 ¹ JixDnk(ADat) eaG​(_,_, t).",1.0,0.0,0.3951018452644348,tensor(0.8430),tensor(0.8395),tensor(0.8413)
In which county are the Greenmount Road projects located?,"[Document(id=f95bc20f333ffa6abfc9a89b3ea3781531344bed1d4dcb0f0758f0239aa7bce6, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 8

State Highways
Route / Street...')]",['St. Clair'],St. Clair,1.0,0.0,0.8721229434013367,tensor(0.9502),tensor(0.8975),tensor(0.9231)
What types of communication expenses are listed on Schedule E?,"[Document(id=5e2ca319ccb581167f7e2d97163909573cd36e8fe9131987d30eb82f09b96890, content: 'SCHEDULE E - COMMUNICATION EXPENSES

PURPOSE: 1° report the costs of the preparation and distributio...')]","['Printed Materials', 'Postage', 'Film, Slides, Video, Audio', 'TV - Network', 'TV - Cable', 'Radio', 'Other Broadcast Medium', 'Internet', 'Telephone, Facsimile', 'Pro Rata Overhead Costs of Specific Events Over $100', 'Other']","1. Printed Materials, Postage
              2 . Film (presumably film used for media like video or audio), Slides and Audio medium( presumable music) 4a: TV - Network   ,TV-Cble   5 : Radio      6b Others        7 Internet       8 Phone & Fax.",1.0,0.0,0.6064479947090149,tensor(0.7609),tensor(0.8295),tensor(0.7937)
What is the average OPEC spare production capacity for the years 2014-2023?,"[Document(id=3d8816376d8f6532aee22681f3ecbf08887497510c688a5ea2daf66a14326949, content: 'Global Oil Markets

Global oil prices and inventories

The spot price of Brent crude oil averaged $9...')]",['2.8 million barrels per day'],2.8 million barrels per day (million b/d).,1.0,0.75,0.8546594381332397,tensor(0.7872),tensor(0.9112),tensor(0.8446)
What is the estimated cost for the bridge joint replacement and culvert repair project on Route 55 BUS at Ditch 1.2 Mi S & Fancy Creek in Sherman?,"[Document(id=75d3eb7c25221debded2a400dc2b97ddcdda5489f4d7b746b70922bb34a4c4a8, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 6

State Highways
Route / Street...')]","['$250,000']","250, 00",1.0,0.0,0.7165080308914185,tensor(0.7860),tensor(0.8326),tensor(0.8086)
