question,contexts,answer,predicted_answer,doc_mrr_evaluator,faithfulness,sas_evaluator,precision,recall,f1
What is the expected revenue for the power production company in the given quarter?,"[Document(id=464cf46a75382586fa385cc9f1744d845e3787f2daac4cef76482b579fe98aad, content: 'As cash prices continue to be soft for the second quarter, the hedge looks like this:
Feb. 1 Mar. 27...')]","['$518,880']","A. $13 million
    B. 10% higher than last quarter 
    C. $12 million
    D.  20% lower than last quarter
    Answer:  
     A. $10.5 million
     B.  $11.8 million
    C.  
     $11.6 million 
    D.  $13.4 million",0.0,0.0,0.27680039405822754,tensor(0.7439),tensor(0.8116),tensor(0.7763)
At what temperature and pressure conditions is the reaction vessel maintained?,"[Document(id=c5cc11a090f41209a8d6e922e80f4271c527784b368577aa59b51cdee8e5f84b, content: '352

CHAPTER 14. Chemical-Reaction Equilibria

in which case the AG® value is for mixed standard sta...')]",['200°C and 34.5 bar'],(0.00),0.0,0.0,0.31064069271087646,tensor(0.7572),tensor(0.8208),tensor(0.7877)
What caused the price of wholesale electricity to significantly increase in 2017 and 2018 at SoCal Citygate?,"[Document(id=f8f42b93e94e6643cc85346be12f4580529779b1fc1e03a0dc16c8de34dfcb20, content: 'Scoping memo issue

¢ Issue 2: During 2017 and 2018, the higher than average gas prices at SoCal Cit...')]",['the higher than average gas prices'],higher than average gas prices,1.0,0.3333333333333333,0.7149885892868042,tensor(0.9487),tensor(0.8943),tensor(0.9207)
What is the purpose of a configuration footprint in the Staged Project Delivery Process?,"[Document(id=e32c906c60f70231b5fe78f990215a055de1dffc988a5e28e3273615b87f4ea9, content: 'CHAPTER 1: STEPS TO GETTING TRAINS RUNNING IN CALIFORNIA

What Is a Configuration Footprint?

Consis...')]","['Map the initial right of way necessary to construct a project', 'Identify utility relocation requirements', 'Develop third-party agreements', 'Initiate requests for environmental permits']","A configuration footprint is the plan and layout for an entire facility or project that is currently on the site, including all equipment, pipes, wiring, ductwork, and all other items that will be on the project site during the project duration. A configuration footprint can help to avoid conflicts with other work and reduce costs by streamlining the workflow. The configuration footprint should be established at the beginning of the project to provide a comprehensive understanding of the site layout and project layout and ensure compliance with project goals and objectives. This is done by developing a detailed layout, which includes the location of all items that are currently on the site, including any necessary access",0.0,1.0,0.36761125922203064,tensor(0.8338),tensor(0.8240),tensor(0.8289)
Who is the Governmental Affairs Agent listed on Schedule F - Travel/Lodging?,"[Document(id=5e2ca319ccb581167f7e2d97163909573cd36e8fe9131987d30eb82f09b96890, content: 'SCHEDULE E - COMMUNICATION EXPENSES

PURPOSE: 1° report the costs of the preparation and distributio...')]",['David B. Applebaum'],"Kellihe          J
    Name                     Date                Lodging                        Source                      Amount
     Wilson              11/17/2012         H/LLV  Airport          Hotel    Hilton          $       114
     Kellihe            11/15/2012         H/LLV  Airport          Hotel    Hilton          $       114
     Kellihe          J
    Name                     Date                Lodging                        Source                      Amount
     Wilson              11/17//2012       H/LLV  Airport          Hotel    Hilton          $       114
     Kellihe           11",0.0,0.0,0.09345603734254837,tensor(0.5961),tensor(0.7961),tensor(0.6818)
What types of highway improvements are listed for US 150 in Champaign County?,"[Document(id=eb5c2f85448a351bd79a8ebc646c20da1d460d09e84580d1edc03bacc4a3fdf1, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 5

State Highways
Route / Street...')]","['DESIGNED OVERLAY', 'ADA IMPROVEMENTS', 'BRIDGE DECK OVERLAY', 'BRIDGE REPAIR', 'STANDARD OVERLAY', 'WIDENING EXISTING PAVEMENT', 'INTERSECTION IMPROVEMENT', 'TRAF SIGNAL MODERNIZATION', 'UTILITY ADJUSTMENT']","A    Interstate Improvements
     B    Rural Route Improvement
     A    Local Street Improvements
     B    Bridge Improvements
     C    Urban Highway Improvements
     C    Rural Route Improvement
     D    Freeway Improvements
     A    Bridge Improvements
     C    Local Street Improvements
     B    Urban Highway Improvements
     C    Freeway Improvements
     B    Interstate Improvements
     D    Bridge Improvements
     C    Interstate Improvements
     B    Freeway Improvements
     D    Freeway Improvements
     C    Bridge Improvements
     B",0.0,0.0,0.4130631685256958,tensor(0.6925),tensor(0.7688),tensor(0.7287)
Which car model from Aston Martin is categorized as a Subcompact Car?,"[Document(id=ed92bb3f312ac9cc9af0749cc1512025facfe1e5f73ff7c2f6a815db4b0dd977, content: '4-26

Consumers who purchased these 2012 model year vehicles paid the Gas Guzzler tax.

Table 4.25 L...')]",['Rapide'],"a. 
     b.  DB5
     c.  DBS 
     d.  Vanquish
    Answer: d",0.0,0.6666666666666666,0.12857887148857117,tensor(0.7042),tensor(0.7929),tensor(0.7459)
What are the nodes and links in a power grid graph representation?,"[Document(id=ccf2d85079b5846dfe12ec7e5d227829517695910fb272b806926e1f085b1ff0, content: 'Power Grid Graph Representation

Nodes: Buses

Links: Transmission Lines

Load

Generator

Dr. Hamed...')]","['Nodes: Buses', 'Links: Transmission Lines']","0.05
     0.05
     0.05
     0.05
     0.05
     0.15
     0.2
     0.15
     0.15
     0.1
     0.05
     0.15
     0.15
     8    
     30000
     900
     1200    
     1500
     1800
     2100
     2400    
     2700    
     3000
     330",0.0,0.0,0.10032691061496735,tensor(0.6722),tensor(0.8023),tensor(0.7315)
"How is the heat transferred in a mechanically reversible, constant-pressure process related to the constant-pressure heat capacity?","[Document(id=a7dbf7cce4a6594654c40ec365cd4e9a60ee2517fb679c475bba854800c49952, content: '2.8. Heat Capacity

independent of path, and may therefore be calculated by equations for a truly co...')]",['Q = ΔH = ∫(T2/T1) Cp dT (const P)'],"C = Q / ΔT  
     is the heat capacity. 
     C = Δ Q  / Δ T   
    is the heat transfer in a constant-pressure process.
     Q is the heat transferred
     Δ T  is the temperature change
     C  is the heat capacity

     Heat capacity is a measure of a system's ability to resist change in temperature under constant pressure.

    C  = Q  / Δ T   (heat transferred per degree change) or   C = Δ Q  / Δ T   (change in heat per degree change). In thermodynamics, heat capacity is defined as the heat required to",0.0,0.0,0.4777240455150604,tensor(0.7556),tensor(0.8169),tensor(0.7850)
What are some factors affecting public opinion on nuclear energy in the United States?,"[Document(id=a4cc79b83f733d4a28b195f36aa45bcd8fc795d62a70411e1b4adc8de8fa1b53, content: 'Nuclear Power in the Global Energy Portfolio

Many polls differentiate between support for existing ...')]","['Fukushima raised concerns', 'environmental consequences', 'strength of U.S. government support', 'enthusiasm of the Obama Administration']","(The question has multiple sub-questions so I'll provide only the most relevant answer in response to that specific question. The answer may include references to sub-questions that were not provided as separate answers.)

    The U.S. government support for nuclear power as a component of clean energy will affect public opinion.

    The cost and environmental consequences in Japan and other countries could influence public opinion.

    The level of loan guarantees will impact the public perception.

    A carbon pricing framework could provide incentives for building new nuclear power plants.

    Lower natural gas prices may threaten the current interest in nuclear power by U.S. utilities.",1.0,0.0,0.5553799867630005,tensor(0.8077),tensor(0.8482),tensor(0.8274)
Why are the strategies found within this plan meant to address transportation equity?,"[Document(id=f4cf7eb0b2f659e654708e052577dfe732710bdb54dd7a327ab93a0e08031fbc, content: 'ELECTRIC VEHICLE INFRASTRUCTURE PLAN = EAGLE COUNTY, COLORADO

EQUITY

One of the many directives pr...')]","['to address transportation equity by making EV charging infrastructure more readily available in diverse locations, affordable, and by educating community members on EV and EVSE technologies, both in English and Spanish']","To make EV charging infrastructure more readily available in diverse locations, affordable, and by educating community members on EV and EVSE technologies, both in English and Spanish. 
     While the plan doesn't address multimodal transportation, the CAC’s Transportation Working Group is working on it. 

     Note: Additional resources and equity considerations can be found in the referenced appendices. 
     Also, ADA compliant EV charging spaces are recognized as a necessary consideration.",1.0,0.8333333333333334,0.7967801094055176,tensor(0.8479),tensor(0.9500),tensor(0.8961)
What could cause the 'Transformer Temp unreadable' fault?,"[Document(id=32b349b2ebae2805a4b86afd79a4ba5d9af2e457d11a24a20483da743b27f7f3, content: 'Troubleshooting

Table 5-3 Fault Detection Messages
Code Message Type Cause Solution Fo7 Watchdog er...')]",['Temperature sensor is damaged'],"In order for transformer maintenance to be effective, it is necessary that the transformer has an accurate temperature measurement. The temperature of the oil can be measured, and it is necessary for the transformer maintenance to be effective, that the transformer does not contain any transformer temp unreadable, (trapped) faults. Such faults occur in the transformer oil when the transformer oil is unable to be circulated freely throughout the transformer. These faults occur in the transformer oil when there is a blockage in the transformer oil's circulator, a restriction in the transformer oil's passageway, or a lack of transformer oil or an incorrect transformer oil pressure setting. The",0.0,1.0,0.3372875452041626,tensor(0.7992),tensor(0.8270),tensor(0.8129)
What types of highway improvements are listed for District 9 in Illinois?,"[Document(id=0807f2c5e8d0a6fe97bb8a0ecd66c031f8eea88bbc1b42fd2b2158d534b28adf, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 9

State Highways
Route / Street...')]","['CULVERT REPLACEMENT', 'MISCELLANEOUS IMPROVEMENTS', 'STANDARD OVERLAY', 'NEW SHOULDERS', 'REHABILITATION - PAVEMENTS', 'LAND ACQUISITION']","- Interstate Highway Improvements:   (Table 6 lists)   - No Specific Highways
     -  - Highway System Improvements (including those listed above)  
     - Highway System Improvements: 
         - PCC Mix Concrete Pavement Replacement
         - Concrete Pavers
     - - Concrete Pavement (asphalt overlay):  Not Applicable (Asphalt on asphalt does not replace)
     - Highway System Improvements:
     - - PCC Mix Concrete Pavement Replacement (asphalt overlay)    (Table 6 lists)
     - - PCC Mix Pavement: Asphalt Overlay Not Applicable",0.0,0.5,0.5226590037345886,tensor(0.7410),tensor(0.7634),tensor(0.7520)
How can energy storage play a role in enabling cost-effective integration of PV generation?,"[Document(id=0ae11597a5dbe008198870d8bdaf6aa3b59846549f8a033d42579c7ca8f56dd9, content: '1 Introduction

1.1 Solar PV Integration Challenges

Although utility-scale solar photovoltaic (PV) ...')]","['enhance system flexibility and reliability', 'reduce needs for spinning reserves by conventional power plants', 'balance generation and load to manage variability of increased renewable generation']","Energy storage can keep PV curtailment to acceptable levels, allowing larger amounts of PV generation.  
     Energy storage can enhance system flexibility and reliability, reduce needs for spinning reserves by conventional power plants,  
     Energy storage can be a crucial component in balancing generation and load to manage the variability of increased renewable generation. 
     Energy storage can reduce the need for new capacity of conventional power plants to address variability impacts. 
     Energy storage can enhance the range and capabilities of utility-scale PV power plants. 
     Energy storage can improve the overall efficiency and performance of PV power plants. 
     Energy storage can provide the required grid reliability services when",1.0,0.0,0.5324351787567139,tensor(0.8202),tensor(0.9188),tensor(0.8667)
What is the procedure to populate the master data to the operational store?,"[Document(id=3bca5f3d30c3c06785a66275c9e18fa19d05fcedbeedbf5070830c2195a424ca, content: '/home/<utility_id>/etl/py_<data_type>DataValidation.sh -s 2012-01-01 -e 2012-02-01

Populating the m...')]","['Log into the Jupyter node', 'Move the data in the tmp store to the ana store with the command: /home/<utility_id>/etl/py_MoveTmpDataToAnaStore.sh', 'To populate the master data to the operational store run the command: /home<utility_id>/etl/py_PopulateOperationalStore.sh']","home/<utility_id>/et1/py_PopulateOperationalStore.sh  
     To populate the master data to the operational store run the command:  
    /home/<utility_id>/et1/py_PopulateOperationalStore.sh",1.0,0.3333333333333333,0.6372861862182617,tensor(0.8518),tensor(0.9343),tensor(0.8912)
What percentage of EIB Group's 2022 gross mobility emissions came from business travel flights?,"[Document(id=af93b77773d72323da8c8ca5d04464c3a401b20b4a263210c43aaee2e962056e, content: 'Company car travel accounts for just 0.1% of net mobility emissions. Other mobility emissions source...')]",['75.8%'],No answer is available as no question has been asked about the EIB Group in the context.,0.0,0.75,0.06612753123044968,tensor(0.8004),tensor(0.8201),tensor(0.8101)
What is one of the reasons mentioned for the United States to be concerned about the security of its energy supply according to the passage?,"[Document(id=226609fa438d8eee2d360ed3e855938f22750e84ddd58392655b9c151b815cd0, content: '|

|

Chapter 1 Synopsis and Executive Summary

Synopsis

Scope: FN comprehensive assessment of enha...')]","['growth in demand, as a result of an increasing U.S. population, along with increased electrification of our society']","lack of regional transmission-siting agencies    
    no cost-allocation concerns   
    the inability of regional agencies to use eminent domain   
    lack of public need    
     regional grid infrastructure  
    The best answer is C",0.0,0.0,0.3765672445297241,tensor(0.7380),tensor(0.8412),tensor(0.7862)
What criteria does NERC's standard BAL-003-1 establish?,"[Document(id=66620ade4dde9d9557bf1ab9a84a9959877d3f7308d2f1532b533114430acda5, content: '13 Accurate Method for Real-Time Power Reserve Estimation for Utility-Scale PV Power Plant

13.1Impo...')]","[""NERC's standard BAL-003-1, Frequency Response and Frequency Bias Setting, establishes target contingency protection criteria for each North American interconnection and individual balancing authorities within interconnections""]","A) To establish the highest possible level of security for grid reliability and integrity.
     B)  To establish the highest level of reliability for each segment of the grid. 
     C) To define the responsibility of utilities for power delivery system upgrades and maintenance.
     D)  To determine the role of regulatory commissions in overseeing the power delivery system.
    C) To define the responsibility of utilities for power delivery system upgrades and maintenance.",0.0,0.0,0.3487604260444641,tensor(0.7606),tensor(0.8143),tensor(0.7865)
What criteria should a heat exchanger satisfy for thermal energy storage in solar and low energy buildings?,"[Document(id=cf26033201d67627e6103e0a7072ebea2da0f54d7279fb8af9c2fbfef8ed13d0, content: 'IEA SHC Task 32 “Advanced storage concepts for solar and low energy buildings” - State of the

art

...')]","['Rating (max power in and out)', 'Hydraulic head losses (should be in accordance with the pump capabilities)', 'Cost (it is always an optimisation parameter)']","It is not specified in the text, however, as a general statement, it could be said that heat exchangers should be able to efficiently store thermal energy and transfer it with a minimal loss.",0.0,0.0,0.1198006197810173,tensor(0.7751),tensor(0.8183),tensor(0.7961)
What are the major greenhouse gases mentioned in the table?,"[Document(id=97fce91441cb190a86bc5d315e4249876b70214cbb3452169b096ba098c5d9e4, content: '“(qUOd) PITY YoIng :J90ySyIO M ‘AJOJUAU] SUOTSSIMIG OHO VLUVIN 27S re ~~"" Gy THA SNMOUS Tove] GY AGO...')]","['CO2', 'CH4', 'N2O', 'HFCs', 'PFCs', 'SF6', 'NF3']","Carbon Dioxide, Nitrogen, Fluorinated Gas
    NO and SO2
     Fluorinated gases, Ozone
     Per Fluorine is included in all these compounds   
     Answer is: Carbon Dioxide, Fluorinated gases are included in these but Fluorinated gases are listed in the table.      The question contained NO and SO2 which was incorrect information, was it a typo and NO is part of the greenhouse gases emitted by Fossil fuels like Carbon dioxide
     Fluorine and Fluorinated gases, as well as the Greenhouse gases Ozone are all in the 11th Edition table",0.0,0.6,0.5062228441238403,tensor(0.7646),tensor(0.7983),tensor(0.7811)
What are the different ways AC Support behaves depending on the equipment installed with the Conext SW?,"[Document(id=bef5ada59a3bd8b3eeb7eadc21456fdda4c6a1d765b06aecc09417ab49c0b89d, content: 'Introduction

Conext SW to support local loads by converting excess power from external DC sources c...')]","['SOC - Xanbus-enabled Conext Battery Monitor is installed', 'Enhanced - Xanbus-enabled MPPT solar charge controller is installed', 'Regular - neither Xanbus-enabled battery monitor nor MPPT solar charge controller is installed']","It has been determined by the manufacturer that Conext SW AC support will behave in the following way when an auxiliary synchronous machine (ASM) is connected. In order to keep the voltage from dropping during the operation of the system, AC support from the Conext SW will only operate in conjunction with the grid. No other form of AC support will be used, including the ability to use a grid-connected inverter (GCI) with an asynchronous machine, because that configuration is considered non-standard.
     However, Conext SW AC support will still function to support the AC system even if a single phase is out of operation, with the rest of",0.0,0.75,0.22921451926231384,tensor(0.8090),tensor(0.8111),tensor(0.8100)
What percentage of workers had a commute time of 15-29 minutes in 1990?,"[Document(id=d43056853367dc1b5f164e8f3e1cfe548f21cc9dbc7381dd6637c1be5e115863, content: '8-22

A

The average commute time increased to 25.3 minutes in 2011. Two thirds of workers travel le...')]",['51.6%'],51.6%,1.0,0.0,0.8458976745605469,tensor(0.6820),tensor(0.8671),tensor(0.7635)
What are some examples of microgrid controller research and development?,"[Document(id=904a7c1d64ed38efc0b6f6fa5bce53fa916fb6daebba74cd56a3db3578b4ca3d, content: 'Office of Electricity TRAC Program - Solid State Power Substation Technology Roadmap

system. Intero...')]","['CERTS microgrid controller using plug-and-play and peer-to-peer concepts', 'CSEISMIC microgrid controller with advanced functions and electric power system interaction', 'VOLTTRON open-source software platform for load and energy resource coordination within buildings']","None are mentioned in the text as a separate topic of study.
     R&D on microgrid optimization for power grid resilience is not a topic of discussion here. 
     In the text, research focus is on wet feedstocks and conversion technology.",0.0,1.0,0.3918934166431427,tensor(0.8202),tensor(0.8263),tensor(0.8232)
Which country is Leszek Twardy's organization located in?,"[Document(id=bfad6e9945055bd7bd4a441dfb728bcace91bcb56ca5e82f8c2d52963886dcad, content: 'Tamari, A. Todorov, T. Twardy, L. Urbancic, A. Viadescu, A. Ministry of Energy 216, Jaffa Street P.O...')]",['Poland'],"Poland     UK
     Russia
     China",0.0,0.0,0.6553348302841187,tensor(0.7315),tensor(0.8055),tensor(0.7667)
What are some characteristics of investors suitable for the Aggressive Growth asset mix?,"[Document(id=10fa1e31db3d516b14974c3b049e97fd94059fec95b2c9fdb9c18abdc2105efb, content: 'Consider portfolio diversification and select your target asset mix.

Portfolio diversification is t...')]","['Seek aggressive growth', 'Can tolerate wide fluctuations in market values, especially over the short term']","Investor are: Seeking income and Growth growth potential with little or no concern for preserving and minimizing risk, Tolerating wide fluctuations in market with capital appreciation priority.",1.0,0.0,0.6225579977035522,tensor(0.7711),tensor(0.8736),tensor(0.8192)
What was the average annual percent change in ton-miles for all modes of transportation between 1997 and 2007?,"[Document(id=cfda495d08550cdd689d57fea5aee07d19175940acfa5a1e6ea6f59b11dbe138, content: '5-23

Industries covered by the 2007 Commodity Flow Survey (CFS) accounted for 3.3 trillion ton-mile...')]",['2.3%'],2.3%,1.0,0.0,0.7803971767425537,tensor(0.6869),tensor(0.8772),tensor(0.7705)
What factors contribute to the projected annual change in U.S. natural gas plant liquids production?,"[Document(id=dd0fa9851fb054261e02e63fa2eb7793fd708b638dd7bf7255475d96f4b36e91, content: 'U.S. diesel and crude oil prices

Components of annual diesel

dollars per gallon 5.00 monthly retai...')]","['The components shown are net change, natural gas plant liquids gross refinery output, and net butane/isobutane/isobutylene']","An increase in natural gas liquids production due to an increase in natural gas liquids production by natural gas systems that have a liquid gas separator in place, increased gas liquids production by gas processing plants that have an increase in their liquids production rate.",0.0,0.0,0.45743414759635925,tensor(0.7887),tensor(0.8081),tensor(0.7982)
What is the cooling system used in the roof of the building?,"[Document(id=89003deede528f042728ba0802dac4a63ad88823392f29555611931fb2072706, content: 'Bldg. 968 Fuel System Maintenance Dock

e Building structured like:

e Bay dimension: ~160’x120’

e ...')]","[""Eight evaporative coolers in the roof -4' cube (18,000-20,000 CFM)""]",(No answer),0.0,0.2,0.16622909903526306,tensor(0.7558),tensor(0.8230),tensor(0.7879)
What are the key features of the PV-BESS plant described in the text?,"[Document(id=78309a5196b32d6b1d9f8a677e382f1c91edc61b93d5f5c811060f5df71f8ac3, content: 'Measured Power (MW) 0.05' AGC set point (MW)

Figure 54. Correlation between the measured PV plant p...')]","['combines AC-coupled PV array and BESS', 'allows testing multihour PV energy shifting and scheduling', 'provides dispatchable operation without PV curtailment', 'can be coupled with economic dispatch and optimization controller', 'allows testing with various market rules and metrics']","The thermal image showed no abnormalities in the array temperatures, proving that the installation was in accordance with all technical requirements.
     The ground seems to be warmer than the panels as seen in the thermal image, and not due to blackbody radiation temperature, but possibly due to radiating more.
     The detailed thermal analysis revealed no abnormalities in the array temperatures despite the strong wind at the site.
     The detailed thermal analysis proved that there were no factory deficiencies or damaged modules.
     A typical daily production profile is provided in Figure 18.
     The ground may radiate more than the panels in the thermal image.

    Note: Please refrain from commenting",0.0,0.0,0.2292289286851883,tensor(0.7861),tensor(0.7927),tensor(0.7894)
What is the significance of the μ = 0 region in the inversion curves?,"[Document(id=f0ebe6bfe437f885b0e686f9f41e3b9d09e50a8240ad1c6ae27c8f4617f21c59, content: '7.1. Duct Flow of Compressible Fluids

277

L L es 0 4 8 12 P,

Figure 7.2: Inversion curves for red...')]","['When (∂Z/∂T)p is zero, as for the ideal-gas state, then μ = 0', 'In the μ = 0 region, no temperature change accompanies throttling']","A     5% increase in the slope of the power curve (1.25)    
     B     7% increase in the slope of the power curve (1.08)    
     C     10% increase in the slope of the power curve (1.02)    
     D     12.5% increase in the slope of the power curve (0.88)",0.0,0.0,0.10981440544128418,tensor(0.7224),tensor(0.8065),tensor(0.7621)
What was the average commute time for workers in 2011?,"[Document(id=d43056853367dc1b5f164e8f3e1cfe548f21cc9dbc7381dd6637c1be5e115863, content: '8-22

A

The average commute time increased to 25.3 minutes in 2011. Two thirds of workers travel le...')]",['25.3 minutes'],25.3,1.0,1.0,0.44076648354530334,tensor(0.7535),tensor(0.8616),tensor(0.8039)
What is the address of Ramba Consulting Group?,"[Document(id=8034be35e049617f76eea4623a97333a40f5c8255e1d1a76732f257ac9c6dd0e, content: '10/10/2019

Ramba Consulting Group LLC - Firm Detail - Lobbyist Registration

Motorola Solutions, In...')]",['120 S Monroe St Tallahassee FL 32301'],(This question should not appear here.),0.0,0.25,0.09042191505432129,tensor(0.7335),tensor(0.7073),tensor(0.7202)
